index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite,home_total_dvoa,home_weighted_dvoa,home_offense_dvoa,home_defense_dvoa,home_special_dvoa,home_off_def_difference,home_sec_play_total,home_sec_play_neutral,home_sec_play_composite,away_total_dvoa,away_weighted_dvoa,away_offense_dvoa,away_defense_dvoa,away_special_dvoa,away_off_def_difference,away_sec_play_total,away_sec_play_neutral,away_sec_play_composite
57,1993-10-04,1993,5,MIA,MIA1993,WAS1993,17,10,27,41,-14,0,-4,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595,-24,-29.2,-10.2,12.3,-1.5,-8.7,26.92,29.88,28.4
58,1993-10-10,1993,6,CLE,CLE1993,MIA1993,14,24,38,36.5,1.5,1,-2,0,5.6,-7.4,-2.2,5.2,-12.6,29.37,33.08,31.225,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595
59,1993-10-10,1993,6,GB,GB1993,DEN1993,30,27,57,40,17,1,-2.5,10.8,9.7,-3.4,-9.1,5.2,-8.6,28.47,30.7,29.585,13.7,14.5,15,-1.3,-2.6,17.6,27.74,30.2,28.97
60,1993-10-10,1993,6,IND,IND1993,DAL1993,3,27,30,38,-8,0,-11,-38.9,-38.5,-21,18,0.1,-21.1,26.33,30.6,28.465,24.7,28.6,22.3,1.3,3.8,18.5,28.89,31.01,29.95
61,1993-10-10,1993,6,KC,KC1993,CIN1993,17,15,32,35,-3,0,-14,20,17.9,12.6,-9.4,-2.1,14.7,28.44,30.28,29.36,-31.4,-23.2,-14.1,16.8,-0.5,-13.6,27.37,29.95,28.66
62,1993-10-10,1993,6,LV,LV1993,NYJ1993,24,20,44,37,7,1,-2.5,10.8,5.1,4.9,2.1,8,-3.1,29.04,31.99,30.515,5.8,-2.4,5.6,-7.3,-7.2,12.8,29.67,32.76,31.215
63,1993-10-10,1993,6,MIN,MIN1993,TB1993,15,0,15,36.6,-21.6,0,-9.5,8.3,13.9,0.2,-16.2,-8.1,8.3,27.91,30.96,29.435,-33.7,-19.6,-20.9,11.3,-1.5,-19.4,28.33,31.63,29.98
64,1993-10-10,1993,6,PHI,PHI1993,CHI1993,6,17,23,36.5,-13.5,0,-7,8.6,5.9,6.4,-8.1,-5.8,12.2,28.16,31.3,29.73,-7.2,-12.6,-14.6,-4.7,2.7,-17.3,29.05,31.74,30.395
65,1993-10-10,1993,6,ARI,ARI1993,NE1993,21,23,44,37,7,1,-10,-1.7,6.2,4.2,8.3,2.4,1.8,29.52,31.75,30.635,-25.8,-14.2,-12.2,7.6,-6,-6.2,26.21,29.92,28.065
66,1993-10-10,1993,6,PIT,PIT1993,LAC1993,16,3,19,37,-18,0,-5,12.4,6.4,-1.2,-16.9,-3.3,2.1,28.14,30.26,29.2,17.9,25.9,11.9,-3.5,2.5,9.4,26.34,29.15,27.745
67,1993-10-10,1993,6,WAS,WAS1993,NYG1993,7,41,48,37,11,1,-3.5,-24,-29.2,-10.2,12.3,-1.5,-8.7,26.92,29.88,28.4,12.8,13.1,11.2,-0.6,0.9,10.3,29.7,32.21,30.955
68,1993-10-11,1993,6,BUF,BUF1993,TEN1993,35,7,42,41,1,1,-3.5,7.8,-2,2,-5.5,0.4,1.6,24.07,24.86,24.465,18.9,32.1,-1.4,-18.1,2.2,-3.6,27.57,29.85,28.71
69,1993-10-14,1993,7,ATL,ATL1993,LAR1993,30,24,54,43,11,1,-1,-8.3,-2,-7.5,7.4,6.6,-14.1,29.4,35.02,32.21,-22.9,-29.7,2.6,19.7,-5.9,8.5,27.55,31.24,29.395
70,1993-10-17,1993,7,CIN,CIN1993,CLE1993,17,28,45,34,11,1,-5.5,-31.4,-23.2,-14.1,16.8,-0.5,-13.6,27.37,29.95,28.66,0,5.6,-7.4,-2.2,5.2,-12.6,29.37,33.08,31.225
71,1993-10-17,1993,7,DET,DET1993,SEA1993,30,10,40,34.5,5.5,1,-5.5,-2.3,-0.4,-11.7,-4.1,5.3,-17,29.3,32,30.65,-5.4,-7,-8,-5,-2.4,-5.6,26.79,30.6,28.695
72,1993-10-17,1993,7,NE,NE1993,TEN1993,14,28,42,36,6,1,-6.5,-25.8,-14.2,-12.2,7.6,-6,-6.2,26.21,29.92,28.065,18.9,32.1,-1.4,-18.1,2.2,-3.6,27.57,29.85,28.71
73,1993-10-17,1993,7,NYG,NYG1993,PHI1993,21,10,31,35.5,-4.5,0,-7.5,12.8,13.1,11.2,-0.6,0.9,10.3,29.7,32.21,30.955,8.6,5.9,6.4,-8.1,-5.8,12.2,28.16,31.3,29.73
74,1993-10-17,1993,7,ARI,ARI1993,WAS1993,36,6,42,37.5,4.5,1,-1.5,-1.7,6.2,4.2,8.3,2.4,1.8,29.52,31.75,30.635,-24,-29.2,-10.2,12.3,-1.5,-8.7,26.92,29.88,28.4
75,1993-10-17,1993,7,PIT,PIT1993,NO1993,37,14,51,33,18,1,-3,12.4,6.4,-1.2,-16.9,-3.3,2.1,28.14,30.26,29.2,0.2,-17.1,-14.2,-7.8,6.6,-20.8,28.1,30.68,29.39
76,1993-10-17,1993,7,LAC,LAC1993,KC1993,14,17,31,34,-3,0,-4,17.9,25.9,11.9,-3.5,2.5,9.4,26.34,29.15,27.745,20,17.9,12.6,-9.4,-2.1,14.7,28.44,30.28,29.36
77,1993-10-18,1993,7,DEN,DEN1993,LV1993,20,23,43,39,4,1,-6.5,13.7,14.5,15,-1.3,-2.6,17.6,27.74,30.2,28.97,10.8,5.1,4.9,2.1,8,-3.1,29.04,31.99,30.515
78,1993-10-24,1993,8,CLE,CLE1993,PIT1993,28,23,51,34.5,16.5,1,-2,0,5.6,-7.4,-2.2,5.2,-12.6,29.37,33.08,31.225,12.4,6.4,-1.2,-16.9,-3.3,2.1,28.14,30.26,29.2
79,1993-10-24,1993,8,TEN,TEN1993,CIN1993,28,12,40,39,1,1,-13.5,18.9,32.1,-1.4,-18.1,2.2,-3.6,27.57,29.85,28.71,-31.4,-23.2,-14.1,16.8,-0.5,-13.6,27.37,29.95,28.66
80,1993-10-24,1993,8,LAR,LAR1993,DET1993,13,16,29,37.5,-8.5,0,-1,-22.9,-29.7,2.6,19.7,-5.9,8.5,27.55,31.24,29.395,-2.3,-0.4,-11.7,-4.1,5.3,-17,29.3,32,30.65
81,1993-10-24,1993,8,MIA,MIA1993,IND1993,41,27,68,35.5,32.5,1,-7.5,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595,-38.9,-38.5,-21,18,0.1,-21.1,26.33,30.6,28.465
82,1993-10-24,1993,8,NO,NO1993,ATL1993,15,26,41,43,-2,0,-11,0.2,-17.1,-14.2,-7.8,6.6,-20.8,28.1,30.68,29.39,-8.3,-2,-7.5,7.4,6.6,-14.1,29.4,35.02,32.21
83,1993-10-24,1993,8,NYJ,NYJ1993,BUF1993,10,19,29,41,-12,0,-3,5.8,-2.4,5.6,-7.3,-7.2,12.8,29.67,32.76,31.215,7.8,-2,2,-5.5,0.4,1.6,24.07,24.86,24.465
84,1993-10-24,1993,8,SF,SF1993,ARI1993,28,14,42,42.5,-0.5,0,-10.5,24.4,24.5,31.9,4.8,-2.6,34.5,28.04,30.5,29.27,-1.7,6.2,4.2,8.3,2.4,1.8,29.52,31.75,30.635
85,1993-10-24,1993,8,SEA,SEA1993,NE1993,10,9,19,33,-14,0,-8.5,-5.4,-7,-8,-5,-2.4,-5.6,26.79,30.6,28.695,-25.8,-14.2,-12.2,7.6,-6,-6.2,26.21,29.92,28.065
86,1993-10-24,1993,8,TB,TB1993,GB1993,14,37,51,36.5,14.5,1,-6,-33.7,-19.6,-20.9,11.3,-1.5,-19.4,28.33,31.63,29.98,10.8,9.7,-3.4,-9.1,5.2,-8.6,28.47,30.7,29.585
87,1993-10-25,1993,8,CHI,CHI1993,MIN1993,12,19,31,34,-3,0,-3,-7.2,-12.6,-14.6,-4.7,2.7,-17.3,29.05,31.74,30.395,8.3,13.9,0.2,-16.2,-8.1,8.3,27.91,30.96,29.435
88,1993-10-31,1993,9,ATL,ATL1993,TB1993,24,31,55,42.5,12.5,1,-9.5,-8.3,-2,-7.5,7.4,6.6,-14.1,29.4,35.02,32.21,-33.7,-19.6,-20.9,11.3,-1.5,-19.4,28.33,31.63,29.98
89,1993-10-31,1993,9,DEN,DEN1993,SEA1993,28,17,45,36.5,8.5,1,-8.5,13.7,14.5,15,-1.3,-2.6,17.6,27.74,30.2,28.97,-5.4,-7,-8,-5,-2.4,-5.6,26.79,30.6,28.695
90,1993-10-31,1993,9,GB,GB1993,CHI1993,17,3,20,35,-15,0,-6.5,10.8,9.7,-3.4,-9.1,5.2,-8.6,28.47,30.7,29.585,-7.2,-12.6,-14.6,-4.7,2.7,-17.3,29.05,31.74,30.395
91,1993-10-31,1993,9,IND,IND1993,NE1993,9,6,15,35.5,-20.5,0,-7,-38.9,-38.5,-21,18,0.1,-21.1,26.33,30.6,28.465,-25.8,-14.2,-12.2,7.6,-6,-6.2,26.21,29.92,28.065
92,1993-10-31,1993,9,LV,LV1993,LAC1993,23,30,53,34.5,18.5,1,-4,10.8,5.1,4.9,2.1,8,-3.1,29.04,31.99,30.515,17.9,25.9,11.9,-3.5,2.5,9.4,26.34,29.15,27.745
93,1993-10-31,1993,9,MIA,MIA1993,KC1993,30,10,40,36,4,1,-1,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595,20,17.9,12.6,-9.4,-2.1,14.7,28.44,30.28,29.36
94,1993-10-31,1993,9,MIN,MIN1993,DET1993,27,30,57,35,22,1,-4,8.3,13.9,0.2,-16.2,-8.1,8.3,27.91,30.96,29.435,-2.3,-0.4,-11.7,-4.1,5.3,-17,29.3,32,30.65
95,1993-10-31,1993,9,NYG,NYG1993,NYJ1993,6,10,16,37,-21,0,-6.5,12.8,13.1,11.2,-0.6,0.9,10.3,29.7,32.21,30.955,5.8,-2.4,5.6,-7.3,-7.2,12.8,29.67,32.76,31.215
96,1993-10-31,1993,9,PHI,PHI1993,DAL1993,10,23,33,38.5,-5.5,0,-10.5,8.6,5.9,6.4,-8.1,-5.8,12.2,28.16,31.3,29.73,24.7,28.6,22.3,1.3,3.8,18.5,28.89,31.01,29.95
97,1993-10-31,1993,9,ARI,ARI1993,NO1993,17,20,37,38,-1,0,-3,-1.7,6.2,4.2,8.3,2.4,1.8,29.52,31.75,30.635,0.2,-17.1,-14.2,-7.8,6.6,-20.8,28.1,30.68,29.39
98,1993-10-31,1993,9,SF,SF1993,LAR1993,40,17,57,43.5,13.5,1,-13,24.4,24.5,31.9,4.8,-2.6,34.5,28.04,30.5,29.27,-22.9,-29.7,2.6,19.7,-5.9,8.5,27.55,31.24,29.395
99,1993-11-01,1993,9,BUF,BUF1993,WAS1993,24,10,34,40.5,-6.5,0,-9,7.8,-2,2,-5.5,0.4,1.6,24.07,24.86,24.465,-24,-29.2,-10.2,12.3,-1.5,-8.7,26.92,29.88,28.4
100,1993-11-07,1993,10,CHI,CHI1993,LV1993,14,16,30,33.5,-3.5,0,-2,-7.2,-12.6,-14.6,-4.7,2.7,-17.3,29.05,31.74,30.395,10.8,5.1,4.9,2.1,8,-3.1,29.04,31.99,30.515
101,1993-11-07,1993,10,CIN,CIN1993,PIT1993,16,24,40,35.5,4.5,1,-9.5,-31.4,-23.2,-14.1,16.8,-0.5,-13.6,27.37,29.95,28.66,12.4,6.4,-1.2,-16.9,-3.3,2.1,28.14,30.26,29.2
102,1993-11-07,1993,10,CLE,CLE1993,DEN1993,14,29,43,37,6,1,-2.5,0,5.6,-7.4,-2.2,5.2,-12.6,29.37,33.08,31.225,13.7,14.5,15,-1.3,-2.6,17.6,27.74,30.2,28.97
103,1993-11-07,1993,10,DAL,DAL1993,NYG1993,31,9,40,37,3,1,-10,24.7,28.6,22.3,1.3,3.8,18.5,28.89,31.01,29.95,12.8,13.1,11.2,-0.6,0.9,10.3,29.7,32.21,30.955
104,1993-11-07,1993,10,DET,DET1993,TB1993,23,0,23,40,-17,0,-12,-2.3,-0.4,-11.7,-4.1,5.3,-17,29.3,32,30.65,-33.7,-19.6,-20.9,11.3,-1.5,-19.4,28.33,31.63,29.98
105,1993-11-07,1993,10,TEN,TEN1993,SEA1993,24,14,38,37.5,0.5,1,-9,18.9,32.1,-1.4,-18.1,2.2,-3.6,27.57,29.85,28.71,-5.4,-7,-8,-5,-2.4,-5.6,26.79,30.6,28.695
106,1993-11-07,1993,10,MIN,MIN1993,LAC1993,17,30,47,36,11,1,-4,8.3,13.9,0.2,-16.2,-8.1,8.3,27.91,30.96,29.435,17.9,25.9,11.9,-3.5,2.5,9.4,26.34,29.15,27.745
107,1993-11-07,1993,10,NE,NE1993,BUF1993,10,13,23,37,-14,0,-9.5,-25.8,-14.2,-12.2,7.6,-6,-6.2,26.21,29.92,28.065,7.8,-2,2,-5.5,0.4,1.6,24.07,24.86,24.465
108,1993-11-07,1993,10,NYJ,NYJ1993,MIA1993,27,10,37,38.5,-1.5,0,-1.5,5.8,-2.4,5.6,-7.3,-7.2,12.8,29.67,32.76,31.215,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595
109,1993-11-07,1993,10,ARI,ARI1993,PHI1993,16,3,19,36,-17,0,-2,-1.7,6.2,4.2,8.3,2.4,1.8,29.52,31.75,30.635,8.6,5.9,6.4,-8.1,-5.8,12.2,28.16,31.3,29.73
110,1993-11-07,1993,10,WAS,WAS1993,IND1993,30,24,54,38,16,1,-6.5,-24,-29.2,-10.2,12.3,-1.5,-8.7,26.92,29.88,28.4,-38.9,-38.5,-21,18,0.1,-21.1,26.33,30.6,28.465
111,1993-11-08,1993,10,KC,KC1993,GB1993,23,16,39,37,2,1,-4,20,17.9,12.6,-9.4,-2.1,14.7,28.44,30.28,29.36,10.8,9.7,-3.4,-9.1,5.2,-8.6,28.47,30.7,29.585
112,1993-11-14,1993,11,CIN,CIN1993,TEN1993,3,38,41,37,4,1,-8,-31.4,-23.2,-14.1,16.8,-0.5,-13.6,27.37,29.95,28.66,18.9,32.1,-1.4,-18.1,2.2,-3.6,27.57,29.85,28.71
113,1993-11-14,1993,11,DAL,DAL1993,ARI1993,20,15,35,38,-3,0,-12.5,24.7,28.6,22.3,1.3,3.8,18.5,28.89,31.01,29.95,-1.7,6.2,4.2,8.3,2.4,1.8,29.52,31.75,30.635
114,1993-11-14,1993,11,DEN,DEN1993,MIN1993,23,26,49,38,11,1,-7,13.7,14.5,15,-1.3,-2.6,17.6,27.74,30.2,28.97,8.3,13.9,0.2,-16.2,-8.1,8.3,27.91,30.96,29.435
115,1993-11-14,1993,11,IND,IND1993,NYJ1993,17,31,48,37.5,10.5,1,-4.5,-38.9,-38.5,-21,18,0.1,-21.1,26.33,30.6,28.465,5.8,-2.4,5.6,-7.3,-7.2,12.8,29.67,32.76,31.215
116,1993-11-14,1993,11,LV,LV1993,KC1993,20,31,51,36.5,14.5,1,-3,10.8,5.1,4.9,2.1,8,-3.1,29.04,31.99,30.515,20,17.9,12.6,-9.4,-2.1,14.7,28.44,30.28,29.36
117,1993-11-14,1993,11,LAR,LAR1993,ATL1993,0,13,13,43,-30,0,-3,-22.9,-29.7,2.6,19.7,-5.9,8.5,27.55,31.24,29.395,-8.3,-2,-7.5,7.4,6.6,-14.1,29.4,35.02,32.21
118,1993-11-14,1993,11,NO,NO1993,GB1993,17,19,36,37.5,-1.5,0,-6,0.2,-17.1,-14.2,-7.8,6.6,-20.8,28.1,30.68,29.39,10.8,9.7,-3.4,-9.1,5.2,-8.6,28.47,30.7,29.585
119,1993-11-14,1993,11,NYG,NYG1993,WAS1993,20,6,26,37,-11,0,-7.5,12.8,13.1,11.2,-0.6,0.9,10.3,29.7,32.21,30.955,-24,-29.2,-10.2,12.3,-1.5,-8.7,26.92,29.88,28.4
120,1993-11-14,1993,11,PHI,PHI1993,MIA1993,14,19,33,36.5,-3.5,0,-6,8.6,5.9,6.4,-8.1,-5.8,12.2,28.16,31.3,29.73,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595
121,1993-11-14,1993,11,LAC,LAC1993,CHI1993,13,16,29,34.5,-5.5,0,-8.5,17.9,25.9,11.9,-3.5,2.5,9.4,26.34,29.15,27.745,-7.2,-12.6,-14.6,-4.7,2.7,-17.3,29.05,31.74,30.395
122,1993-11-14,1993,11,SEA,SEA1993,CLE1993,22,5,27,34,-7,0,-3,-5.4,-7,-8,-5,-2.4,-5.6,26.79,30.6,28.695,0,5.6,-7.4,-2.2,5.2,-12.6,29.37,33.08,31.225
123,1993-11-14,1993,11,TB,TB1993,SF1993,21,45,66,42,24,1,-14.5,-33.7,-19.6,-20.9,11.3,-1.5,-19.4,28.33,31.63,29.98,24.4,24.5,31.9,4.8,-2.6,34.5,28.04,30.5,29.27
124,1993-11-15,1993,11,PIT,PIT1993,BUF1993,23,0,23,40,-17,0,-3,12.4,6.4,-1.2,-16.9,-3.3,2.1,28.14,30.26,29.2,7.8,-2,2,-5.5,0.4,1.6,24.07,24.86,24.465
125,1993-11-21,1993,12,ATL,ATL1993,DAL1993,27,14,41,41.5,-0.5,0,-10,-8.3,-2,-7.5,7.4,6.6,-14.1,29.4,35.02,32.21,24.7,28.6,22.3,1.3,3.8,18.5,28.89,31.01,29.95
126,1993-11-21,1993,12,BUF,BUF1993,IND1993,23,9,32,37,-5,0,-13,7.8,-2,2,-5.5,0.4,1.6,24.07,24.86,24.465,-38.9,-38.5,-21,18,0.1,-21.1,26.33,30.6,28.465
127,1993-11-21,1993,12,CLE,CLE1993,TEN1993,20,27,47,36,11,1,-4.5,0,5.6,-7.4,-2.2,5.2,-12.6,29.37,33.08,31.225,18.9,32.1,-1.4,-18.1,2.2,-3.6,27.57,29.85,28.71
128,1993-11-21,1993,12,DEN,DEN1993,PIT1993,37,13,50,37.5,12.5,1,-3,13.7,14.5,15,-1.3,-2.6,17.6,27.74,30.2,28.97,12.4,6.4,-1.2,-16.9,-3.3,2.1,28.14,30.26,29.2
129,1993-11-21,1993,12,GB,GB1993,DET1993,26,17,43,36.5,6.5,1,-3.5,10.8,9.7,-3.4,-9.1,5.2,-8.6,28.47,30.7,29.585,-2.3,-0.4,-11.7,-4.1,5.3,-17,29.3,32,30.65
130,1993-11-21,1993,12,KC,KC1993,CHI1993,17,19,36,35,1,1,-10,20,17.9,12.6,-9.4,-2.1,14.7,28.44,30.28,29.36,-7.2,-12.6,-14.6,-4.7,2.7,-17.3,29.05,31.74,30.395
131,1993-11-21,1993,12,LAR,LAR1993,WAS1993,10,6,16,37.5,-21.5,0,-2,-22.9,-29.7,2.6,19.7,-5.9,8.5,27.55,31.24,29.395,-24,-29.2,-10.2,12.3,-1.5,-8.7,26.92,29.88,28.4
132,1993-11-21,1993,12,MIA,MIA1993,NE1993,17,13,30,34.5,-4.5,0,-8,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595,-25.8,-14.2,-12.2,7.6,-6,-6.2,26.21,29.92,28.065
133,1993-11-21,1993,12,NYJ,NYJ1993,CIN1993,17,12,29,37.5,-8.5,0,-15.5,5.8,-2.4,5.6,-7.3,-7.2,12.8,29.67,32.76,31.215,-31.4,-23.2,-14.1,16.8,-0.5,-13.6,27.37,29.95,28.66
134,1993-11-21,1993,12,PHI,PHI1993,NYG1993,3,7,10,34.5,-24.5,0,-5,8.6,5.9,6.4,-8.1,-5.8,12.2,28.16,31.3,29.73,12.8,13.1,11.2,-0.6,0.9,10.3,29.7,32.21,30.955
135,1993-11-21,1993,12,LAC,LAC1993,LV1993,7,12,19,36.5,-17.5,0,-3.5,17.9,25.9,11.9,-3.5,2.5,9.4,26.34,29.15,27.745,10.8,5.1,4.9,2.1,8,-3.1,29.04,31.99,30.515
136,1993-11-21,1993,12,TB,TB1993,MIN1993,23,10,33,38,-5,0,-8,-33.7,-19.6,-20.9,11.3,-1.5,-19.4,28.33,31.63,29.98,8.3,13.9,0.2,-16.2,-8.1,8.3,27.91,30.96,29.435
137,1993-11-22,1993,12,SF,SF1993,NO1993,42,7,49,41.5,7.5,1,-8,24.4,24.5,31.9,4.8,-2.6,34.5,28.04,30.5,29.27,0.2,-17.1,-14.2,-7.8,6.6,-20.8,28.1,30.68,29.39
138,1993-11-25,1993,13,DAL,DAL1993,MIA1993,14,16,30,37,-7,0,-10,24.7,28.6,22.3,1.3,3.8,18.5,28.89,31.01,29.95,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595
139,1993-11-25,1993,13,DET,DET1993,CHI1993,6,10,16,36,-20,0,-7,-2.3,-0.4,-11.7,-4.1,5.3,-17,29.3,32,30.65,-7.2,-12.6,-14.6,-4.7,2.7,-17.3,29.05,31.74,30.395
140,1993-11-28,1993,13,ATL,ATL1993,CLE1993,17,14,31,39,-8,0,-6.5,-8.3,-2,-7.5,7.4,6.6,-14.1,29.4,35.02,32.21,0,5.6,-7.4,-2.2,5.2,-12.6,29.37,33.08,31.225
141,1993-11-28,1993,13,CIN,CIN1993,LV1993,16,10,26,35.5,-9.5,0,-9,-31.4,-23.2,-14.1,16.8,-0.5,-13.6,27.37,29.95,28.66,10.8,5.1,4.9,2.1,8,-3.1,29.04,31.99,30.515
142,1993-11-28,1993,13,GB,GB1993,TB1993,13,10,23,37.5,-14.5,0,-12.5,10.8,9.7,-3.4,-9.1,5.2,-8.6,28.47,30.7,29.585,-33.7,-19.6,-20.9,11.3,-1.5,-19.4,28.33,31.63,29.98
143,1993-11-28,1993,13,TEN,TEN1993,PIT1993,23,3,26,39.5,-13.5,0,-3.5,18.9,32.1,-1.4,-18.1,2.2,-3.6,27.57,29.85,28.71,12.4,6.4,-1.2,-16.9,-3.3,2.1,28.14,30.26,29.2
144,1993-11-28,1993,13,KC,KC1993,BUF1993,23,7,30,37,-7,0,-3,20,17.9,12.6,-9.4,-2.1,14.7,28.44,30.28,29.36,7.8,-2,2,-5.5,0.4,1.6,24.07,24.86,24.465
145,1993-11-28,1993,13,LAR,LAR1993,SF1993,10,35,45,43,2,1,-13,-22.9,-29.7,2.6,19.7,-5.9,8.5,27.55,31.24,29.395,24.4,24.5,31.9,4.8,-2.6,34.5,28.04,30.5,29.27
146,1993-11-28,1993,13,MIN,MIN1993,NO1993,14,17,31,37,-6,0,-2.5,8.3,13.9,0.2,-16.2,-8.1,8.3,27.91,30.96,29.435,0.2,-17.1,-14.2,-7.8,6.6,-20.8,28.1,30.68,29.39
147,1993-11-28,1993,13,NE,NE1993,NYJ1993,0,6,6,35,-29,0,-4,-25.8,-14.2,-12.2,7.6,-6,-6.2,26.21,29.92,28.065,5.8,-2.4,5.6,-7.3,-7.2,12.8,29.67,32.76,31.215
148,1993-11-28,1993,13,NYG,NYG1993,ARI1993,19,17,36,35.5,0.5,1,-7,12.8,13.1,11.2,-0.6,0.9,10.3,29.7,32.21,30.955,-1.7,6.2,4.2,8.3,2.4,1.8,29.52,31.75,30.635
149,1993-11-28,1993,13,SEA,SEA1993,DEN1993,9,17,26,37,-11,0,-3,-5.4,-7,-8,-5,-2.4,-5.6,26.79,30.6,28.695,13.7,14.5,15,-1.3,-2.6,17.6,27.74,30.2,28.97
150,1993-11-28,1993,13,WAS,WAS1993,PHI1993,14,17,31,34.5,-3.5,0,-2.5,-24,-29.2,-10.2,12.3,-1.5,-8.7,26.92,29.88,28.4,8.6,5.9,6.4,-8.1,-5.8,12.2,28.16,31.3,29.73
151,1993-11-29,1993,13,IND,IND1993,LAC1993,0,31,31,37,-6,0,-2,-38.9,-38.5,-21,18,0.1,-21.1,26.33,30.6,28.465,17.9,25.9,11.9,-3.5,2.5,9.4,26.34,29.15,27.745
152,1993-12-05,1993,14,BUF,BUF1993,LV1993,24,25,49,34,15,1,-7,7.8,-2,2,-5.5,0.4,1.6,24.07,24.86,24.465,10.8,5.1,4.9,2.1,8,-3.1,29.04,31.99,30.515
153,1993-12-05,1993,14,CHI,CHI1993,GB1993,30,17,47,32,15,1,-1.5,-7.2,-12.6,-14.6,-4.7,2.7,-17.3,29.05,31.74,30.395,10.8,9.7,-3.4,-9.1,5.2,-8.6,28.47,30.7,29.585
154,1993-12-05,1993,14,CLE,CLE1993,NO1993,17,13,30,33,-3,0,-4,0,5.6,-7.4,-2.2,5.2,-12.6,29.37,33.08,31.225,0.2,-17.1,-14.2,-7.8,6.6,-20.8,28.1,30.68,29.39
155,1993-12-05,1993,14,DET,DET1993,MIN1993,0,13,13,35.5,-22.5,0,-3,-2.3,-0.4,-11.7,-4.1,5.3,-17,29.3,32,30.65,8.3,13.9,0.2,-16.2,-8.1,8.3,27.91,30.96,29.435
156,1993-12-05,1993,14,TEN,TEN1993,ATL1993,33,17,50,42,8,1,-7.5,18.9,32.1,-1.4,-18.1,2.2,-3.6,27.57,29.85,28.71,-8.3,-2,-7.5,7.4,6.6,-14.1,29.4,35.02,32.21
157,1993-12-05,1993,14,MIA,MIA1993,NYG1993,14,19,33,36,-3,0,-3.5,3,1.7,11.3,8.2,-0.1,11.4,26.47,28.72,27.595,12.8,13.1,11.2,-0.6,0.9,10.3,29.7,32.21,30.955
