index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite
6067,12/23/2017,2017,16,BAL,BAL2017,IND2017,23,16,39,41,-2,0,-13.5
6068,12/23/2017,2017,16,GB,GB2017,MIN2017,0,16,16,41,-25,0,-8.5
6069,12/24/2017,2017,16,ARI,ARI2017,NYG2017,23,0,23,39,-16,0,-3
6070,12/24/2017,2017,16,CAR,CAR2017,TB2017,22,19,41,46.5,-5.5,0,-10
6071,12/24/2017,2017,16,CHI,CHI2017,CLE2017,20,3,23,37,-14,0,-5.5
6072,12/24/2017,2017,16,CIN,CIN2017,DET2017,26,17,43,43.5,-0.5,0,-3.5
6073,12/24/2017,2017,16,DAL,DAL2017,SEA2017,12,21,33,47,-14,0,-4.5
6074,12/24/2017,2017,16,KC,KC2017,MIA2017,29,13,42,43.5,-1.5,0,-11
6075,12/24/2017,2017,16,NE,NE2017,BUF2017,37,16,53,47.5,5.5,1,-11
6076,12/24/2017,2017,16,NO,NO2017,ATL2017,23,13,36,52,-16,0,-5.5
6077,12/24/2017,2017,16,NYJ,NYJ2017,LAC2017,7,14,21,42.5,-21.5,0,-7.5
6078,12/24/2017,2017,16,SF,SF2017,JAX2017,44,33,77,43,34,1,-4
6079,12/24/2017,2017,16,TEN,TEN2017,LAR2017,23,27,50,46,4,1,-5.5
6080,12/24/2017,2017,16,WAS,WAS2017,DEN2017,27,11,38,39.5,-1.5,0,-3
6081,12/25/2017,2017,16,HOU,HOU2017,PIT2017,6,34,40,45.5,-5.5,0,-8
6082,12/25/2017,2017,16,PHI,PHI2017,LV2017,19,10,29,46,-17,0,-10
6083,12/31/2017,2017,17,ATL,ATL2017,CAR2017,22,10,32,44.5,-12.5,0,-5
6084,12/31/2017,2017,17,BAL,BAL2017,CIN2017,27,31,58,40,18,1,-8
6085,12/31/2017,2017,17,DEN,DEN2017,KC2017,24,27,51,37.5,13.5,1,-3
6086,12/31/2017,2017,17,DET,DET2017,GB2017,35,11,46,44.5,1.5,1,-7.5
6087,12/31/2017,2017,17,IND,IND2017,HOU2017,22,13,35,41.5,-6.5,0,-5.5
6088,12/31/2017,2017,17,LAC,LAC2017,LV2017,30,10,40,43,-3,0,-7
6089,12/31/2017,2017,17,LAR,LAR2017,SF2017,13,34,47,44.5,2.5,1,-6
6090,12/31/2017,2017,17,MIA,MIA2017,BUF2017,16,22,38,41.5,-3.5,0,-2.5
6091,12/31/2017,2017,17,MIN,MIN2017,CHI2017,23,10,33,38.5,-5.5,0,-13.5
6092,12/31/2017,2017,17,NE,NE2017,NYJ2017,26,6,32,43.5,-11.5,0,-17
6093,12/31/2017,2017,17,NYG,NYG2017,WAS2017,18,10,28,41,-13,0,-4.5
6094,12/31/2017,2017,17,PHI,PHI2017,DAL2017,0,6,6,41,-35,0,-3.5
6095,12/31/2017,2017,17,PIT,PIT2017,CLE2017,28,24,52,38.5,13.5,1,-5
6096,12/31/2017,2017,17,SEA,SEA2017,ARI2017,24,26,50,38,12,1,-8
6097,12/31/2017,2017,17,TB,TB2017,NO2017,31,24,55,49,6,1,-6
6098,12/31/2017,2017,17,TEN,TEN2017,JAX2017,15,10,25,40,-15,0,-2.5
6099,9/6/2018,2018,1,PHI,PHI2018,ATL2018,18,12,30,44.5,-14.5,0,-1
6100,9/9/2018,2018,1,ARI,ARI2018,WAS2018,6,24,30,43.5,-13.5,0,-2
6101,9/9/2018,2018,1,BAL,BAL2018,BUF2018,47,3,50,39,11,1,-7.5
6102,9/9/2018,2018,1,CAR,CAR2018,DAL2018,16,8,24,42.5,-18.5,0,-2.5
6103,9/9/2018,2018,1,CLE,CLE2018,PIT2018,21,21,42,41,1,1,-3.5
6104,9/9/2018,2018,1,DEN,DEN2018,SEA2018,27,24,51,42.5,8.5,1,-3
6105,9/9/2018,2018,1,GB,GB2018,CHI2018,24,23,47,45,2,1,-6.5
6106,9/9/2018,2018,1,IND,IND2018,CIN2018,23,34,57,47.5,9.5,1,-1
6107,9/9/2018,2018,1,LAC,LAC2018,KC2018,28,38,66,48,18,1,-3.5
6108,9/9/2018,2018,1,MIA,MIA2018,TEN2018,27,20,47,43.5,3.5,1,-1
6109,9/9/2018,2018,1,MIN,MIN2018,SF2018,24,16,40,46.5,-6.5,0,-6
6110,9/9/2018,2018,1,NE,NE2018,HOU2018,27,20,47,49.5,-2.5,0,-6
6111,9/9/2018,2018,1,NO,NO2018,TB2018,40,48,88,50,38,1,-10
6112,9/9/2018,2018,1,NYG,NYG2018,JAX2018,15,20,35,43,-8,0,-2.5
6113,9/10/2018,2018,1,DET,DET2018,NYJ2018,17,48,65,44,21,1,-7
6114,9/10/2018,2018,1,LV,LV2018,LAR2018,13,33,46,47.5,-1.5,0,-6.5
6115,9/13/2018,2018,2,CIN,CIN2018,BAL2018,34,23,57,43,14,1,-1
6116,9/16/2018,2018,2,ATL,ATL2018,CAR2018,31,24,55,44,11,1,-5.5
6117,9/16/2018,2018,2,BUF,BUF2018,LAC2018,20,31,51,41.5,9.5,1,-7.5
6118,9/16/2018,2018,2,DAL,DAL2018,NYG2018,20,13,33,42,-9,0,-3
6119,9/16/2018,2018,2,DEN,DEN2018,LV2018,20,19,39,44,-5,0,-5.5
6120,9/16/2018,2018,2,GB,GB2018,MIN2018,29,29,58,45,13,1,-2
6121,9/16/2018,2018,2,JAX,JAX2018,NE2018,31,20,51,44.5,6.5,1,-2
6122,9/16/2018,2018,2,LAR,LAR2018,ARI2018,34,0,34,43.5,-9.5,0,-13.5
6123,9/16/2018,2018,2,NO,NO2018,CLE2018,21,18,39,51,-12,0,-10
6124,9/16/2018,2018,2,NYJ,NYJ2018,MIA2018,12,20,32,43,-11,0,-3
6125,9/16/2018,2018,2,PIT,PIT2018,KC2018,37,42,79,52,27,1,-4.5
6126,9/16/2018,2018,2,SF,SF2018,DET2018,30,27,57,48.5,8.5,1,-6
6127,9/16/2018,2018,2,TB,TB2018,PHI2018,27,21,48,46.5,1.5,1,-3
6128,9/16/2018,2018,2,TEN,TEN2018,HOU2018,20,17,37,41,-4,0,-3.5
6129,9/16/2018,2018,2,WAS,WAS2018,IND2018,9,21,30,48,-18,0,-6
6130,9/17/2018,2018,2,CHI,CHI2018,SEA2018,24,17,41,42.5,-1.5,0,-4.5
6131,9/20/2018,2018,3,CLE,CLE2018,NYJ2018,21,17,38,41,-3,0,-3
6132,9/23/2018,2018,3,ARI,ARI2018,CHI2018,14,16,30,39,-9,0,-5.5
6133,9/23/2018,2018,3,ATL,ATL2018,NO2018,37,43,80,54,26,1,-1.5
6134,9/23/2018,2018,3,BAL,BAL2018,DEN2018,27,14,41,46,-5,0,-5.5
6135,9/23/2018,2018,3,CAR,CAR2018,CIN2018,31,21,52,44,8,1,-2.5
6136,9/23/2018,2018,3,DET,DET2018,NE2018,26,10,36,55,-19,0,-7
6137,9/23/2018,2018,3,HOU,HOU2018,NYG2018,22,27,49,44,5,1,-6.5
6138,9/23/2018,2018,3,JAX,JAX2018,TEN2018,6,9,15,39,-24,0,-10
6139,9/23/2018,2018,3,KC,KC2018,SF2018,38,27,65,53,12,1,-5.5
6140,9/23/2018,2018,3,LAR,LAR2018,LAC2018,35,23,58,49,9,1,-7.5
6141,9/23/2018,2018,3,MIA,MIA2018,LV2018,28,20,48,46,2,1,-3
6142,9/23/2018,2018,3,MIN,MIN2018,BUF2018,6,27,33,41,-8,0,-16.5
6143,9/23/2018,2018,3,PHI,PHI2018,IND2018,20,16,36,45.5,-9.5,0,-6.5
6144,9/23/2018,2018,3,SEA,SEA2018,DAL2018,24,13,37,40,-3,0,-1
6145,9/23/2018,2018,3,WAS,WAS2018,GB2018,31,17,48,45.5,2.5,1,-2.5
6146,9/24/2018,2018,3,TB,TB2018,PIT2018,27,30,57,55,2,1,-1
6147,9/27/2018,2018,4,LAR,LAR2018,MIN2018,38,31,69,48.5,20.5,1,-7.5
6148,9/30/2018,2018,4,ARI,ARI2018,SEA2018,17,20,37,40,-3,0,-3.5
6149,9/30/2018,2018,4,ATL,ATL2018,CIN2018,36,37,73,52.5,20.5,1,-3.5
6150,9/30/2018,2018,4,CHI,CHI2018,TB2018,48,10,58,46,12,1,-3
6151,9/30/2018,2018,4,DAL,DAL2018,DET2018,26,24,50,43.5,6.5,1,-2.5
6152,9/30/2018,2018,4,GB,GB2018,BUF2018,22,0,22,43.5,-21.5,0,-8.5
6153,9/30/2018,2018,4,IND,IND2018,HOU2018,34,37,71,48,23,1,-1
6154,9/30/2018,2018,4,JAX,JAX2018,NYJ2018,31,12,43,40.5,2.5,1,-7.5
6155,9/30/2018,2018,4,LAC,LAC2018,SF2018,29,27,56,46,10,1,-10.5
6156,9/30/2018,2018,4,NE,NE2018,MIA2018,38,7,45,50.5,-5.5,0,-6.5
6157,9/30/2018,2018,4,NYG,NYG2018,NO2018,18,33,51,51.5,-0.5,0,-3.5
6158,9/30/2018,2018,4,LV,LV2018,CLE2018,45,42,87,44.5,42.5,1,-2.5
6159,9/30/2018,2018,4,PIT,PIT2018,BAL2018,14,26,40,51,-11,0,-3
6160,9/30/2018,2018,4,TEN,TEN2018,PHI2018,26,23,49,41.5,7.5,1,-3
6161,10/1/2018,2018,4,DEN,DEN2018,KC2018,23,27,50,53.5,-3.5,0,-3.5
6162,10/4/2018,2018,5,NE,NE2018,IND2018,38,24,62,49.5,12.5,1,-10.5
6163,10/7/2018,2018,5,BUF,BUF2018,TEN2018,13,12,25,38.5,-13.5,0,-6
6164,10/7/2018,2018,5,CAR,CAR2018,NYG2018,33,31,64,43.5,20.5,1,-7
6165,10/7/2018,2018,5,CIN,CIN2018,MIA2018,27,17,44,47.5,-3.5,0,-6.5
6166,10/7/2018,2018,5,CLE,CLE2018,BAL2018,12,9,21,44.5,-23.5,0,-3
6167,10/7/2018,2018,5,DET,DET2018,GB2018,31,23,54,50,4,1,-1
6168,10/7/2018,2018,5,HOU,HOU2018,DAL2018,19,16,35,45.5,-10.5,0,-3.5
6169,10/7/2018,2018,5,KC,KC2018,JAX2018,30,14,44,48,-4,0,-3
6170,10/7/2018,2018,5,LAC,LAC2018,LV2018,26,10,36,52,-16,0,-5
6171,10/7/2018,2018,5,NYJ,NYJ2018,DEN2018,34,16,50,43,7,1,-1
6172,10/7/2018,2018,5,PHI,PHI2018,MIN2018,21,23,44,48,-4,0,-3.5
6173,10/7/2018,2018,5,PIT,PIT2018,ATL2018,41,17,58,57,1,1,-3.5
6174,10/7/2018,2018,5,SF,SF2018,ARI2018,18,28,46,40.5,5.5,1,-3
6175,10/7/2018,2018,5,SEA,SEA2018,LAR2018,31,33,64,50.5,13.5,1,-7.5
6176,10/8/2018,2018,5,NO,NO2018,WAS2018,43,19,62,51.5,10.5,1,-5.5
6177,10/11/2018,2018,6,NYG,NYG2018,PHI2018,13,34,47,45,2,1,-1.5
6178,10/14/2018,2018,6,ATL,ATL2018,TB2018,34,29,63,57,6,1,-3
6179,10/14/2018,2018,6,CIN,CIN2018,PIT2018,21,28,49,49.5,-0.5,0,-1.5
6180,10/14/2018,2018,6,CLE,CLE2018,LAC2018,14,38,52,47,5,1,-1
6181,10/14/2018,2018,6,DAL,DAL2018,JAX2018,40,7,47,39,8,1,-3
6182,10/14/2018,2018,6,DEN,DEN2018,LAR2018,20,23,43,50,-7,0,-7
6183,10/14/2018,2018,6,HOU,HOU2018,BUF2018,20,13,33,40.5,-7.5,0,-10.5
6184,10/14/2018,2018,6,MIA,MIA2018,CHI2018,31,28,59,40.5,18.5,1,-7.5
6185,10/14/2018,2018,6,MIN,MIN2018,ARI2018,27,17,44,43.5,0.5,1,-10
6186,10/14/2018,2018,6,NE,NE2018,KC2018,43,40,83,59.5,23.5,1,-3.5
6187,10/14/2018,2018,6,NYJ,NYJ2018,IND2018,42,34,76,47.5,28.5,1,-2.5
6188,10/14/2018,2018,6,TEN,TEN2018,BAL2018,0,21,21,43.5,-22.5,0,-2.5
6189,10/14/2018,2018,6,WAS,WAS2018,CAR2018,23,17,40,44.5,-4.5,0,-1
6190,10/15/2018,2018,6,GB,GB2018,SF2018,33,30,63,46.5,16.5,1,-9
6191,10/18/2018,2018,7,ARI,ARI2018,DEN2018,10,45,55,42.5,12.5,1,-1
6192,10/21/2018,2018,7,BAL,BAL2018,NO2018,23,24,47,49,-2,0,-2.5
6193,10/21/2018,2018,7,CHI,CHI2018,NE2018,31,38,69,48.5,20.5,1,-1
6194,10/21/2018,2018,7,IND,IND2018,BUF2018,37,5,42,43.5,-1.5,0,-7
6195,10/21/2018,2018,7,JAX,JAX2018,HOU2018,7,20,27,42.5,-15.5,0,-3.5
6196,10/21/2018,2018,7,KC,KC2018,CIN2018,45,10,55,56,-1,0,-6.5
6197,10/21/2018,2018,7,MIA,MIA2018,DET2018,21,32,53,47,6,1,-3
6198,10/21/2018,2018,7,NYJ,NYJ2018,MIN2018,17,37,54,45,9,1,-3.5
6199,10/21/2018,2018,7,PHI,PHI2018,CAR2018,17,21,38,45,-7,0,-5
6200,10/21/2018,2018,7,SF,SF2018,LAR2018,10,39,49,52,-3,0,-8
6201,10/21/2018,2018,7,TB,TB2018,CLE2018,26,23,49,52.5,-3.5,0,-3.5
6202,10/21/2018,2018,7,WAS,WAS2018,DAL2018,20,17,37,40.5,-3.5,0,-1
6203,10/22/2018,2018,7,ATL,ATL2018,NYG2018,23,20,43,53,-10,0,-4
6204,10/25/2018,2018,8,HOU,HOU2018,MIA2018,42,23,65,45,20,1,-7.5
6205,10/28/2018,2018,8,ARI,ARI2018,SF2018,18,15,33,40,-7,0,-2.5
6206,10/28/2018,2018,8,CAR,CAR2018,BAL2018,36,21,57,44,13,1,-2.5
6207,10/28/2018,2018,8,CHI,CHI2018,NYJ2018,24,10,34,42.5,-8.5,0,-8.5
6208,10/28/2018,2018,8,CIN,CIN2018,TB2018,37,34,71,55,16,1,-3.5
6209,10/28/2018,2018,8,DET,DET2018,SEA2018,14,28,42,48,-6,0,-3
6210,10/28/2018,2018,8,LAR,LAR2018,GB2018,29,27,56,57,-1,0,-7.5
6211,10/28/2018,2018,8,MIN,MIN2018,NO2018,20,30,50,53.5,-3.5,0,-2.5
6212,10/28/2018,2018,8,NYG,NYG2018,WAS2018,13,20,33,44,-11,0,-1
6213,10/28/2018,2018,8,LV,LV2018,IND2018,28,42,70,51,19,1,-3.5
6214,10/28/2018,2018,8,PIT,PIT2018,CLE2018,33,18,51,47.5,3.5,1,-8.5
6215,10/29/2018,2018,8,BUF,BUF2018,NE2018,6,25,31,44.5,-13.5,0,-13.5
6216,11/1/2018,2018,9,SF,SF2018,LV2018,34,3,37,44,-7,0,-1.5
6217,11/4/2018,2018,9,BAL,BAL2018,PIT2018,16,23,39,46.5,-7.5,0,-1.5
6218,11/4/2018,2018,9,BUF,BUF2018,CHI2018,9,41,50,38,12,1,-10.5
6219,11/4/2018,2018,9,CAR,CAR2018,TB2018,42,28,70,55.5,14.5,1,-6
6220,11/4/2018,2018,9,CLE,CLE2018,KC2018,21,37,58,51.5,6.5,1,-7.5
6221,11/4/2018,2018,9,DEN,DEN2018,HOU2018,17,19,36,46.5,-10.5,0,-1
6222,11/4/2018,2018,9,MIA,MIA2018,NYJ2018,13,6,19,43,-24,0,-3
6223,11/4/2018,2018,9,MIN,MIN2018,DET2018,24,9,33,47.5,-14.5,0,-4.5
6224,11/4/2018,2018,9,NE,NE2018,GB2018,31,17,48,56,-8,0,-5
6225,11/4/2018,2018,9,NO,NO2018,LAR2018,45,35,80,57,23,1,-1.5
6226,11/4/2018,2018,9,SEA,SEA2018,LAC2018,17,25,42,48,-6,0,-1
6227,11/4/2018,2018,9,WAS,WAS2018,ATL2018,14,38,52,46.5,5.5,1,-1.5
6228,11/5/2018,2018,9,DAL,DAL2018,TEN2018,14,28,42,40.5,1.5,1,-4.5
6229,11/8/2018,2018,10,PIT,PIT2018,CAR2018,52,21,73,51,22,1,-3.5
6230,11/11/2018,2018,10,CHI,CHI2018,DET2018,34,22,56,44.5,11.5,1,-7.5
6231,11/11/2018,2018,10,CIN,CIN2018,NO2018,14,51,65,53.5,11.5,1,-6
6232,11/11/2018,2018,10,CLE,CLE2018,ATL2018,28,16,44,49.5,-5.5,0,-5.5
6233,11/11/2018,2018,10,GB,GB2018,MIA2018,31,12,43,48.5,-5.5,0,-11
6234,11/11/2018,2018,10,IND,IND2018,JAX2018,29,26,55,48,7,1,-3
6235,11/11/2018,2018,10,KC,KC2018,ARI2018,26,14,40,49.5,-9.5,0,-16.5
6236,11/11/2018,2018,10,LAR,LAR2018,SEA2018,36,31,67,51,16,1,-10
6237,11/11/2018,2018,10,NYJ,NYJ2018,BUF2018,10,41,51,38,13,1,-7
6238,11/11/2018,2018,10,LV,LV2018,LAC2018,6,20,26,50,-24,0,-10.5
6239,11/11/2018,2018,10,PHI,PHI2018,DAL2018,20,27,47,45.5,1.5,1,-7.5
6240,11/11/2018,2018,10,TB,TB2018,WAS2018,3,16,19,51,-32,0,-3.5
6241,11/11/2018,2018,10,TEN,TEN2018,NE2018,34,10,44,47,-3,0,-6.5
6242,11/12/2018,2018,10,SF,SF2018,NYG2018,23,27,50,45,5,1,-3
6243,11/15/2018,2018,11,SEA,SEA2018,GB2018,27,24,51,49,2,1,-3
6244,11/18/2018,2018,11,ARI,ARI2018,LV2018,21,23,44,41,3,1,-4.5
6245,11/18/2018,2018,11,ATL,ATL2018,DAL2018,19,22,41,50,-9,0,-3.5
6246,11/18/2018,2018,11,BAL,BAL2018,CIN2018,24,21,45,44,1,1,-6.5
6247,11/18/2018,2018,11,CHI,CHI2018,MIN2018,25,20,45,44,1,1,-2.5
6248,11/18/2018,2018,11,DET,DET2018,CAR2018,20,19,39,48,-9,0,-4
6249,11/18/2018,2018,11,IND,IND2018,TEN2018,38,10,48,50,-2,0,-1
6250,11/18/2018,2018,11,JAX,JAX2018,PIT2018,16,20,36,47,-11,0,-4
6251,11/18/2018,2018,11,LAC,LAC2018,DEN2018,22,23,45,46.5,-1.5,0,-7.5
6252,11/18/2018,2018,11,NO,NO2018,PHI2018,48,7,55,56.5,-1.5,0,-7
6253,11/18/2018,2018,11,NYG,NYG2018,TB2018,38,35,73,53.5,19.5,1,-3
6254,11/18/2018,2018,11,WAS,WAS2018,HOU2018,21,23,44,40.5,3.5,1,-3
6255,11/19/2018,2018,11,LAR,LAR2018,KC2018,54,51,105,63.5,41.5,1,-3
6256,11/22/2018,2018,12,DAL,DAL2018,WAS2018,31,23,54,40,14,1,-7
6257,11/22/2018,2018,12,DET,DET2018,CHI2018,16,23,39,43,-4,0,-3
6258,11/22/2018,2018,12,NO,NO2018,ATL2018,31,17,48,61.5,-13.5,0,-11.5
6259,11/25/2018,2018,12,BAL,BAL2018,LV2018,34,17,51,42,9,1,-13
6260,11/25/2018,2018,12,BUF,BUF2018,JAX2018,24,21,45,36.5,8.5,1,-3
6261,11/25/2018,2018,12,CAR,CAR2018,SEA2018,27,30,57,46.5,10.5,1,-3
6262,11/25/2018,2018,12,CIN,CIN2018,CLE2018,20,35,55,46.5,8.5,1,-1
6263,11/25/2018,2018,12,DEN,DEN2018,PIT2018,24,17,41,47.5,-6.5,0,-3
6264,11/25/2018,2018,12,IND,IND2018,MIA2018,27,24,51,52.5,-1.5,0,-9
6265,11/25/2018,2018,12,LAC,LAC2018,ARI2018,45,10,55,43,12,1,-14
6266,11/25/2018,2018,12,MIN,MIN2018,GB2018,24,17,41,48,-7,0,-3.5
6267,11/25/2018,2018,12,NYJ,NYJ2018,NE2018,13,27,40,46.5,-6.5,0,-13
6268,11/25/2018,2018,12,PHI,PHI2018,NYG2018,25,22,47,49,-2,0,-4.5
6269,11/25/2018,2018,12,TB,TB2018,SF2018,27,9,36,54.5,-18.5,0,-1.5
6270,11/26/2018,2018,12,HOU,HOU2018,TEN2018,34,17,51,42.5,8.5,1,-3.5
6271,11/29/2018,2018,13,DAL,DAL2018,NO2018,13,10,23,51.5,-28.5,0,-7.5
6272,12/2/2018,2018,13,ATL,ATL2018,BAL2018,16,26,42,46.5,-4.5,0,-2.5
6273,12/2/2018,2018,13,CIN,CIN2018,DEN2018,10,24,34,45,-11,0,-4
6274,12/2/2018,2018,13,DET,DET2018,LAR2018,16,30,46,54,-8,0,-10.5
6275,12/2/2018,2018,13,GB,GB2018,ARI2018,17,20,37,41,-4,0,-13.5
6276,12/2/2018,2018,13,HOU,HOU2018,CLE2018,29,13,42,47.5,-5.5,0,-5
6277,12/2/2018,2018,13,JAX,JAX2018,IND2018,6,0,6,45.5,-39.5,0,-4
6278,12/2/2018,2018,13,MIA,MIA2018,BUF2018,21,17,38,40,-2,0,-3.5
6279,12/2/2018,2018,13,NE,NE2018,MIN2018,24,10,34,49.5,-15.5,0,-6
6280,12/2/2018,2018,13,NYG,NYG2018,CHI2018,30,27,57,44,13,1,-4
6281,12/2/2018,2018,13,LV,LV2018,KC2018,33,40,73,53.5,19.5,1,-14
6282,12/2/2018,2018,13,PIT,PIT2018,LAC2018,30,33,63,52.5,10.5,1,-3
6283,12/2/2018,2018,13,SEA,SEA2018,SF2018,43,16,59,45.5,13.5,1,-10
6284,12/2/2018,2018,13,TB,TB2018,CAR2018,24,17,41,52,-11,0,-3.5
6285,12/2/2018,2018,13,TEN,TEN2018,NYJ2018,26,22,48,40.5,7.5,1,-10.5
6286,12/3/2018,2018,13,PHI,PHI2018,WAS2018,28,13,41,45,-4,0,-5.5
6287,12/6/2018,2018,14,TEN,TEN2018,JAX2018,30,9,39,37.5,1.5,1,-5.5
6288,12/9/2018,2018,14,ARI,ARI2018,DET2018,3,17,20,40.5,-20.5,0,-2.5
6289,12/9/2018,2018,14,BUF,BUF2018,NYJ2018,23,27,50,37,13,1,-4.5
6290,12/9/2018,2018,14,CHI,CHI2018,LAR2018,15,6,21,51,-30,0,-3
6291,12/9/2018,2018,14,CLE,CLE2018,CAR2018,26,20,46,47.5,-1.5,0,-1
6292,12/9/2018,2018,14,DAL,DAL2018,PHI2018,29,23,52,45.5,6.5,1,-3.5
6293,12/9/2018,2018,14,GB,GB2018,ATL2018,34,20,54,50.5,3.5,1,-4
6294,12/9/2018,2018,14,HOU,HOU2018,IND2018,21,24,45,49,-4,0,-4
6295,12/9/2018,2018,14,KC,KC2018,BAL2018,27,24,51,48.5,2.5,1,-6.5
6296,12/9/2018,2018,14,LAC,LAC2018,CIN2018,26,21,47,48.5,-1.5,0,-17
6297,12/9/2018,2018,14,MIA,MIA2018,NE2018,34,33,67,49.5,17.5,1,-9.5
6298,12/9/2018,2018,14,LV,LV2018,PIT2018,24,21,45,51,-6,0,-10.5
6299,12/9/2018,2018,14,SF,SF2018,DEN2018,20,14,34,45.5,-11.5,0,-3
6300,12/9/2018,2018,14,TB,TB2018,NO2018,14,28,42,54,-12,0,-10
6301,12/9/2018,2018,14,WAS,WAS2018,NYG2018,16,40,56,40.5,15.5,1,-3
6302,12/10/2018,2018,14,SEA,SEA2018,MIN2018,21,7,28,45.5,-17.5,0,-3
6303,12/13/2018,2018,15,KC,KC2018,LAC2018,28,29,57,54,3,1,-3.5
6304,12/15/2018,2018,15,DEN,DEN2018,CLE2018,16,17,33,47,-14,0,-1
6305,12/15/2018,2018,15,NYJ,NYJ2018,HOU2018,22,29,51,44,7,1,-7
6306,12/16/2018,2018,15,ATL,ATL2018,ARI2018,40,14,54,43.5,10.5,1,-10
6307,12/16/2018,2018,15,BAL,BAL2018,TB2018,20,12,32,45,-13,0,-8.5
6308,12/16/2018,2018,15,BUF,BUF2018,DET2018,14,13,27,40,-13,0,-2.5
6309,12/16/2018,2018,15,CHI,CHI2018,GB2018,24,17,41,46.5,-5.5,0,-5.5
6310,12/16/2018,2018,15,IND,IND2018,DAL2018,23,0,23,46.5,-23.5,0,-3
6311,12/16/2018,2018,15,JAX,JAX2018,WAS2018,13,16,29,36.5,-7.5,0,-7.5
6312,12/16/2018,2018,15,LAR,LAR2018,PHI2018,23,30,53,52.5,0.5,1,-13.5
6313,12/16/2018,2018,15,MIN,MIN2018,MIA2018,41,17,58,45,13,1,-7.5
6314,12/16/2018,2018,15,NYG,NYG2018,TEN2018,0,17,17,42,-25,0,-2.5
6315,12/16/2018,2018,15,PIT,PIT2018,NE2018,17,10,27,56,-29,0,-2.5
6316,12/16/2018,2018,15,SF,SF2018,SEA2018,26,23,49,44,5,1,-3.5
6317,12/17/2018,2018,15,CAR,CAR2018,NO2018,9,12,21,50.5,-29.5,0,-6
6318,12/22/2018,2018,16,LAC,LAC2018,BAL2018,10,22,32,42.5,-10.5,0,-4
6319,12/22/2018,2018,16,TEN,TEN2018,WAS2018,25,16,41,37.5,3.5,1,-11.5
6320,12/23/2018,2018,16,ARI,ARI2018,LAR2018,9,31,40,43,-3,0,-14.5
6321,12/23/2018,2018,16,CAR,CAR2018,ATL2018,10,24,34,46,-12,0,-3
6322,12/23/2018,2018,16,DAL,DAL2018,TB2018,27,20,47,48,-1,0,-7.5
6323,12/23/2018,2018,16,DET,DET2018,MIN2018,9,27,36,42.5,-6.5,0,-6.5
6324,12/23/2018,2018,16,IND,IND2018,NYG2018,28,27,55,48.5,6.5,1,-10
6325,12/23/2018,2018,16,MIA,MIA2018,JAX2018,7,17,24,39.5,-15.5,0,-3
6326,12/23/2018,2018,16,NE,NE2018,BUF2018,24,12,36,45,-9,0,-13.5
6327,12/23/2018,2018,16,NO,NO2018,PIT2018,31,28,59,53,6,1,-6.5
6328,12/23/2018,2018,16,NYJ,NYJ2018,GB2018,38,44,82,47.5,34.5,1,-3
6329,12/23/2018,2018,16,PHI,PHI2018,HOU2018,32,30,62,46.5,15.5,1,-1
6330,12/23/2018,2018,16,SF,SF2018,CHI2018,9,14,23,44,-21,0,-4
6331,12/23/2018,2018,16,SEA,SEA2018,KC2018,38,31,69,54.5,14.5,1,-1
6332,12/24/2018,2018,16,LV,LV2018,DEN2018,27,14,41,42.5,-1.5,0,-2.5
6333,12/30/2018,2018,17,BAL,BAL2018,CLE2018,26,24,50,41,9,1,-7
6334,12/30/2018,2018,17,BUF,BUF2018,MIA2018,42,17,59,39.5,19.5,1,-5.5
6335,12/30/2018,2018,17,DEN,DEN2018,LAC2018,9,23,32,43.5,-11.5,0,-7
6336,12/30/2018,2018,17,GB,GB2018,DET2018,0,31,31,44.5,-13.5,0,-7.5
6337,12/30/2018,2018,17,HOU,HOU2018,JAX2018,20,3,23,39.5,-16.5,0,-7
6338,12/30/2018,2018,17,KC,KC2018,LV2018,35,3,38,52.5,-14.5,0,-14.5
6339,12/30/2018,2018,17,LAR,LAR2018,SF2018,48,32,80,49.5,30.5,1,-10.5
6340,12/30/2018,2018,17,MIN,MIN2018,CHI2018,10,24,34,40.5,-6.5,0,-6
6341,12/30/2018,2018,17,NE,NE2018,NYJ2018,38,3,41,46.5,-5.5,0,-14.5
6342,12/30/2018,2018,17,NO,NO2018,CAR2018,14,33,47,42,5,1,-8
6343,12/30/2018,2018,17,NYG,NYG2018,DAL2018,35,36,71,38.5,32.5,1,-7.5
6344,12/30/2018,2018,17,PIT,PIT2018,CIN2018,16,13,29,45,-16,0,-14
6345,12/30/2018,2018,17,SEA,SEA2018,ARI2018,27,24,51,39.5,11.5,1,-14
6346,12/30/2018,2018,17,TB,TB2018,ATL2018,32,34,66,51.5,14.5,1,-2.5
6347,12/30/2018,2018,17,TEN,TEN2018,IND2018,17,33,50,42.5,7.5,1,-5.5
6348,12/30/2018,2018,17,WAS,WAS2018,PHI2018,0,24,24,42.5,-18.5,0,-6
6349,9/5/2019,2019,1,CHI,CHI2019,GB2019,3,10,13,46.5,-33.5,0,-3
6350,9/8/2019,2019,1,ARI,ARI2019,DET2019,27,27,54,45.5,8.5,1,-3
